3688500017,29937,277,0,DHT22,49.130783,WA1017,0.708786,EE671,0.971025,MLH01,117.288834,NXP3320,0.035819,0,183
3688500018,29938,277,0,DHT22,56.577599,WA1017,0.899452,EE671,0.994984,MLH01,119.874252,NXP3320,0.040249,0,183
3688500019,29939,277,0,DHT22,64.704597,WA1017,0.703441,EE671,0.972337,MLH01,126.843483,NXP3320,0.010208,0,183
3688500020,29940,277,0,DHT22,46.443188,WA1017,0.878148,EE671,0.980887,MLH01,117.516953,NXP3320,0.00995,0,183
3688500021,29941,277,0,DHT22,43.454205,WA1017,0.725964,EE671,0.959658,MLH01,118.993576,NXP3320,0.031551,0,183
3688500022,29942,277,0,DHT22,45.934368,WA1017,0.899913,EE671,0.980485,MLH01,119.803841,NXP3320,0.032826,0,183
3688500023,29943,277,0,DHT22,48.019138,WA1017,0.893931,EE671,0.985707,MLH01,117.939613,NXP3320,0.009531,0,183
3688500024,29944,277,0,DHT22,58.326534,WA1017,0.70617,EE671,0.995247,MLH01,122.841003,NXP3320,0.011981,0,183
3688500025,29945,277,0,DHT22,68.237747,WA1017,0.901167,EE671,0.974761,MLH01,214.343964,NXP3320,0.009233,0,183
3688500026,29946,277,0,DHT22,74.06102,WA1017,0.711933,EE671,0.984004,MLH01,167.174133,NXP3320,0.009828,0,183
3688500027,29947,277,0,DHT22,44.067181,WA1017,0.909251,EE671,0.974642,MLH01,117.057571,NXP3320,0.010931,0,183
3688500028,29948,277,0,DHT22,44.18734,WA1017,0.89655,EE671,0.984512,MLH01,126.283501,NXP3320,0.007671,0,183
3688500029,29949,277,0,DHT22,43.825153,WA1017,0.901976,EE671,0.968093,MLH01,211.905655,NXP3320,0.008614,0,183
3688500030,29950,277,0,DHT22,72.094719,WA1017,0.896585,EE671,0.973777,MLH01,121.414276,NXP3320,0.041559,0,183
3688500031,29951,277,0,DHT22,71.222359,WA1017,0.891199,EE671,0.965422,MLH01,199.688126,NXP3320,0.009795,0,183
3688500032,29952,277,0,DHT22,42.762585,WA1017,0.696879,EE671,0.977818,MLH01,180.103256,NXP3320,0.043352,0,183
3688500033,29953,277,0,DHT22,48.278271,WA1017,0.913288,EE671,0.976419,MLH01,127.38121,NXP3320,0.009662,0,183
3688500034,29954,277,0,DHT22,42.361496,WA1017,0.718645,EE671,0.969206,MLH01,121.791878,NXP3320,0.043722,0,183
3688500035,29955,277,0,DHT22,54.728874,WA1017,0.714275,EE671,0.993228,MLH01,121.859093,NXP3320,0.035465,0,183
3688500036,29956,277,0,DHT22,72.811325,WA1017,0.907609,EE671,0.979219,MLH01,211.707535,NXP3320,0.039665,0,183
3688500037,29957,277,0,DHT22,71.588318,WA1017,0.914417,EE671,0.985775,MLH01,213.653198,NXP3320,0.03786,0,183
3688500038,29958,277,0,DHT22,44.929466,WA1017,0.911852,EE671,0.97059,MLH01,125.193481,NXP3320,0.038448,0,183
3688500039,29959,277,0,DHT22,46.392151,WA1017,0.899036,EE671,0.981907,MLH01,119.257332,NXP3320,0.011029,0,183
3688500040,29960,277,0,DHT22,54.333248,WA1017,0.698005,EE671,0.951946,MLH01,121.31472,NXP3320,0.011048,0,183
3688500041,29961,277,0,DHT22,67.851845,WA1017,0.708649,EE671,1.005681,MLH01,137.729523,NXP3320,0.03163,0,183
3688500042,29962,277,0,DHT22,71.547142,WA1017,0.892885,EE671,0.982574,MLH01,210.536819,NXP3320,0.01024,0,183
3688500043,29963,277,0,DHT22,43.168659,WA1017,0.884183,EE671,0.993038,MLH01,171.939682,NXP3320,0.043443,0,183
3688500044,29964,277,0,DHT22,66.012054,WA1017,0.900458,EE671,0.984225,MLH01,117.082275,NXP3320,0.031898,0,183
3688500045,29965,277,0,DHT22,45.954021,WA1017,0.84407,EE671,0.973738,MLH01,120.082352,NXP3320,0.009432,0,183
3688500046,29966,277,0,DHT22,46.71236,WA1017,0.709166,EE671,0.97274,MLH01,121.009201,NXP3320,0.009968,0,183
3688500047,29967,277,0,DHT22,42.182617,WA1017,0.704352,EE671,0.971599,MLH01,116.33342,NXP3320,0.009803,0,183
3688500048,29968,277,0,DHT22,47.164345,WA1017,0.711946,EE671,0.972449,MLH01,191.165894,NXP3320,0.043978,0,183
3688500049,29969,277,0,DHT22,44.247536,WA1017,0.694355,EE671,0.981575,MLH01,116.385506,NXP3320,0.035507,0,183
3688500050,29970,277,0,DHT22,45.183632,WA1017,0.712487,EE671,0.979707,MLH01,117.776939,NXP3320,0.034373,0,183
3688500051,29971,277,0,DHT22,45.106308,WA1017,0.694567,EE671,0.966639,MLH01,124.476135,NXP3320,0.011949,0,183
3688500052,29972,277,0,DHT22,43.802731,WA1017,0.88409,EE671,0.960664,MLH01,168.028824,NXP3320,0.009229,0,183
3688500053,29973,277,0,DHT22,44.659645,WA1017,0.909072,EE671,0.954818,MLH01,126.085541,NXP3320,0.008846,0,183
3688500054,29974,277,0,DHT22,44.699734,WA1017,0.910751,EE671,0.954377,MLH01,125.582954,NXP3320,0.011512,0,183
3688500055,29975,277,0,DHT22,42.908905,WA1017,0.707084,EE671,0.974762,MLH01,122.483437,NXP3320,0.043481,0,183
3688500056,29976,277,0,DHT22,76.579552,WA1017,0.907877,EE671,0.967325,MLH01,181.137802,NXP3320,0.041406,0,183
3688500057,29977,277,0,DHT22,69.0755,WA1017,0.890921,EE671,0.986581,MLH01,113.811897,NXP3320,0.010164,0,183
3688500058,29978,277,0,DHT22,49.504581,WA1017,0.893827,EE671,0.98627,MLH01,126.72644,NXP3320,0.031477,0,183
3688500059,29979,277,0,DHT22,73.289314,WA1017,0.906269,EE671,0.964758,MLH01,118.218025,NXP3320,0.009541,0,183
3688500060,29980,277,0,DHT22,76.206673,WA1017,0.712322,EE671,0.974475,MLH01,206.83136,NXP3320,0.033319,0,183
3688500061,29981,277,0,DHT22,46.566517,WA1017,0.899776,EE671,0.97702,MLH01,124.933044,NXP3320,0.034702,0,183
3688500062,29982,277,0,DHT22,44.8787,WA1017,0.724635,EE671,0.988248,MLH01,122.326813,NXP3320,0.011218,0,183
3688500063,29983,277,0,DHT22,44.06538,WA1017,0.890257,EE671,0.985895,MLH01,120.039047,NXP3320,0.01086,0,183
3688500064,29984,277,0,DHT22,44.91375,WA1017,0.899858,EE671,0.994457,MLH01,118.580795,NXP3320,0.010918,0,183
3688500065,29985,277,0,DHT22,57.058784,WA1017,0.699865,EE671,0.9682,MLH01,184.041977,NXP3320,0.007392,0,183
3688500066,29986,277,0,DHT22,44.099964,WA1017,0.718085,EE671,0.970358,MLH01,214.755157,NXP3320,0.032767,0,183
3688500067,29987,277,0,DHT22,68.734138,WA1017,0.702986,EE671,0.970041,MLH01,121.66507,NXP3320,0.043337,0,183
3688500068,29988,277,0,DHT22,45.171185,WA1017,0.719463,EE671,0.964528,MLH01,119.337219,NXP3320,0.011195,0,183
3688500069,29989,277,0,DHT22,74.682663,WA1017,0.903981,EE671,0.986274,MLH01,205.714874,NXP3320,0.044629,0,183
3688500070,29990,277,0,DHT22,63.338394,WA1017,0.897148,EE671,0.985588,MLH01,117.768791,NXP3320,0.036194,0,183
3688500071,29991,277,0,DHT22,45.840374,WA1017,0.710225,EE671,0.976067,MLH01,170.953674,NXP3320,0.009705,0,183
3688500072,29992,277,0,DHT22,45.595039,WA1017,0.731049,EE671,0.977939,MLH01,131.891632,NXP3320,0.009375,0,183
3688500073,29993,277,0,DHT22,43.8284,WA1017,0.913836,EE671,0.963662,MLH01,154.431274,NXP3320,0.009764,0,183
3688500074,29994,277,0,DHT22,44.710007,WA1017,0.719237,EE671,0.982429,MLH01,125.715668,NXP3320,0.00891,0,183
3688500075,29995,277,0,DHT22,57.260811,WA1017,0.892382,EE671,0.974839,MLH01,159.858322,NXP3320,0.009299,0,183
3688500076,29996,277,0,DHT22,45.887993,WA1017,0.708741,EE671,0.990217,MLH01,213.828232,NXP3320,0.012066,0,183
3688500077,29997,277,0,DHT22,45.108307,WA1017,0.888524,EE671,0.979798,MLH01,210.298004,NXP3320,0.038845,0,183
3688500078,29998,277,0,DHT22,44.123058,WA1017,0.901483,EE671,0.974743,MLH01,139.021027,NXP3320,0.010244,0,183
3688500079,29999,277,0,DHT22,45.580681,WA1017,0.904126,EE671,0.972769,MLH01,115.858215,NXP3320,0.009178,0,183
3688500080,10000,280,0,DHT22,47.579334,WA1017,0.714885,EE671,0.989843,MLH01,207.621429,NXP3320,0.029203,0,183
3688500081,10001,280,0,DHT22,45.021374,WA1017,0.926128,EE671,0.982826,MLH01,159.646667,NXP3320,0.008921,0,183
3688500082,10002,280,0,DHT22,46.974079,WA1017,0.905021,EE671,0.976017,MLH01,155.164551,NXP3320,0.009732,0,183
3688500083,10003,280,0,DHT22,45.623203,WA1017,0.903642,EE671,0.969847,MLH01,119.764519,NXP3320,0.010275,0,183
3688500084,10004,280,0,DHT22,43.272236,WA1017,0.902566,EE671,0.96505,MLH01,121.56868,NXP3320,0.011247,0,183
3688500085,10005,280,0,DHT22,77.983406,WA1017,0.899221,EE671,0.967416,MLH01,117.871674,NXP3320,0.01059,0,183
3688500086,10006,280,0,DHT22,43.416485,WA1017,0.695176,EE671,0.964725,MLH01,125.086945,NXP3320,0.035626,0,183
3688500087,10007,280,0,DHT22,46.344845,WA1017,0.893665,EE671,0.974155,MLH01,125.711685,NXP3320,0.009877,0,183
3688500088,10008,280,0,DHT22,45.364635,WA1017,0.909451,EE671,1.006549,MLH01,114.317383,NXP3320,0.036261,0,183
3688500089,10009,280,0,DHT22,45.979092,WA1017,0.905371,EE671,0.987713,MLH01,123.411011,NXP3320,0.010744,0,183
3688500090,10010,280,0,DHT22,70.474731,WA1017,0.90106,EE671,0.981479,MLH01,213.957458,NXP3320,0.043196,0,183
3688500091,10011,280,0,DHT22,44.240185,WA1017,0.897901,EE671,0.971958,MLH01,119.260452,NXP3320,0.008624,0,183
3688500092,10012,280,0,DHT22,43.592743,WA1017,0.89243,EE671,0.992635,MLH01,213.032715,NXP3320,0.039811,0,183
3688500093,10013,280,0,DHT22,44.863354,WA1017,0.891688,EE671,0.966998,MLH01,115.430527,NXP3320,0.009471,0,183
3688500094,10014,280,0,DHT22,45.89666,WA1017,0.901306,EE671,0.976077,MLH01,205.522903,NXP3320,0.034028,0,183
3688500095,10015,280,0,DHT22,45.169498,WA1017,0.718027,EE671,0.997571,MLH01,206.357086,NXP3320,0.034623,0,183
3688500096,10016,280,0,DHT22,46.316929,WA1017,0.72351,EE671,0.968178,MLH01,111.086227,NXP3320,0.035304,0,183
3688500097,10017,280,0,DHT22,43.808113,WA1017,0.715165,EE671,0.968811,MLH01,115.922966,NXP3320,0.010334,0,183
3688500098,10018,280,0,DHT22,61.201763,WA1017,0.916306,EE671,0.974256,MLH01,204.374863,NXP3320,0.033548,0,183
3688500099,10019,280,0,DHT22,44.478222,WA1017,0.857505,EE671,0.991594,MLH01,129.063126,NXP3320,0.011574,0,183
3688500100,10020,280,0,DHT22,69.862312,WA1017,0.881205,EE671,0.979706,MLH01,184.902557,NXP3320,0.008976,0,183
3688500101,10021,280,0,DHT22,46.971279,WA1017,0.700877,EE671,0.983962,MLH01,118.752014,NXP3320,0.043872,0,183
3688500102,10022,280,0,DHT22,44.200447,WA1017,0.904276,EE671,0.960309,MLH01,123.050926,NXP3320,0.031981,0,183
3688500103,10023,280,0,DHT22,51.963737,WA1017,0.706936,EE671,0.989112,MLH01,136.176498,NXP3320,0.031666,0,183
3688500104,10024,280,0,DHT22,45.784348,WA1017,0.904136,EE671,0.962294,MLH01,126.65461,NXP3320,0.009319,0,183
3688500105,10025,280,0,DHT22,76.456291,WA1017,0.896504,EE671,0.976467,MLH01,118.624313,NXP3320,0.009631,0,183
3688500106,10026,280,0,DHT22,52.377495,WA1017,0.713957,EE671,0.987847,MLH01,215.737213,NXP3320,0.039872,0,183
3688500107,10027,280,0,DHT22,66.960312,WA1017,0.881738,EE671,0.977945,MLH01,216.736847,NXP3320,0.008532,0,183
3688500108,10028,280,0,DHT22,54.276852,WA1017,0.903559,EE671,0.988639,MLH01,116.707855,NXP3320,0.036345,0,183
3688500109,10029,280,0,DHT22,77.185562,WA1017,0.890044,EE671,0.976113,MLH01,217.374344,NXP3320,0.038365,0,183
3688500110,10030,280,0,DHT22,44.782291,WA1017,0.909684,EE671,0.961212,MLH01,126.826454,NXP3320,0.01184,0,183
3688500111,10031,280,0,DHT22,46.034271,WA1017,0.889597,EE671,0.975929,MLH01,219.706955,NXP3320,0.04105,0,183
3688500112,10032,280,0,DHT22,76.113495,WA1017,0.89438,EE671,0.976864,MLH01,116.539383,NXP3320,0.009567,0,183
3688500113,10033,280,0,DHT22,45.780525,WA1017,0.892879,EE671,0.971283,MLH01,125.750816,NXP3320,0.009369,0,183
3688500114,10034,280,0,DHT22,45.121986,WA1017,0.895802,EE671,0.984256,MLH01,117.447456,NXP3320,0.009019,0,183
3688500115,10035,280,0,DHT22,44.542042,WA1017,0.891026,EE671,0.977226,MLH01,216.648117,NXP3320,0.046227,0,183
3688500116,10036,280,0,DHT22,62.763905,WA1017,0.893456,EE671,0.982987,MLH01,203.511429,NXP3320,0.010833,0,183
3688500117,10037,280,0,DHT22,44.542374,WA1017,0.715643,EE671,0.982896,MLH01,148.185974,NXP3320,0.032589,0,183
3688500118,10038,280,0,DHT22,45.427212,WA1017,0.91426,EE671,0.982936,MLH01,127.426605,NXP3320,0.033256,0,183
3688500119,10039,280,0,DHT22,47.335251,WA1017,0.917436,EE671,0.980958,MLH01,120.911659,NXP3320,0.032634,0,183
3688500120,10040,280,0,DHT22,46.117306,WA1017,0.903969,EE671,0.988628,MLH01,118.836136,NXP3320,0.009331,0,183
3688500121,10041,280,0,DHT22,47.577816,WA1017,0.909475,EE671,0.976939,MLH01,214.088699,NXP3320,0.039372,0,183
3688500122,10042,280,0,DHT22,46.07011,WA1017,0.712984,EE671,0.997837,MLH01,152.265625,NXP3320,0.009706,0,183
3688500123,10043,280,0,DHT22,59.732376,WA1017,0.900677,EE671,0.975954,MLH01,161.472641,NXP3320,0.009732,0,183
3688500124,10044,280,0,DHT22,45.05426,WA1017,0.909397,EE671,0.974346,MLH01,216.766068,NXP3320,0.040478,0,183
3688500125,10045,280,0,DHT22,68.743652,WA1017,0.910208,EE671,0.971996,MLH01,212.702179,NXP3320,0.031842,0,183
3688500126,10046,280,0,DHT22,51.910259,WA1017,0.906961,EE671,0.967333,MLH01,125.563301,NXP3320,0.009242,0,183
3688500127,10047,280,0,DHT22,43.093357,WA1017,0.898183,EE671,0.983505,MLH01,216.585953,NXP3320,0.044155,0,183
3688500128,10048,280,0,DHT22,76.684402,WA1017,0.896548,EE671,0.981076,MLH01,170.743393,NXP3320,0.01084,0,183
3688500129,10049,280,0,DHT22,52.204403,WA1017,0.699286,EE671,0.966923,MLH01,126.986053,NXP3320,0.010554,0,183
3688500130,10050,280,0,DHT22,70.205383,WA1017,0.903385,EE671,1.000209,MLH01,127.950356,NXP3320,0.036801,0,183
3688500131,10051,280,0,DHT22,44.800289,WA1017,0.894839,EE671,0.975352,MLH01,120.104797,NXP3320,0.010072,0,183
3688500132,10052,280,0,DHT22,44.969769,WA1017,0.894422,EE671,0.985298,MLH01,205.991165,NXP3320,0.036283,0,183
3688500133,10053,280,0,DHT22,45.159531,WA1017,0.70893,EE671,0.97349,MLH01,137.44278,NXP3320,0.031524,0,183
3688500134,10054,280,0,DHT22,73.018593,WA1017,0.89732,EE671,0.982787,MLH01,198.32132,NXP3320,0.009733,0,183
3688500135,10055,280,0,DHT22,44.084358,WA1017,0.910542,EE671,0.980949,MLH01,222.469437,NXP3320,0.044531,0,183
3688500136,10056,280,0,DHT22,67.107864,WA1017,0.688109,EE671,0.978037,MLH01,116.279617,NXP3320,0.011054,0,183
3688500137,10057,280,0,DHT22,45.752884,WA1017,0.889046,EE671,0.980524,MLH01,127.204613,NXP3320,0.035969,0,183
3688500138,10058,280,0,DHT22,72.271332,WA1017,0.708996,EE671,0.992512,MLH01,115.421173,NXP3320,0.010938,0,183
3688500139,10059,280,0,DHT22,61.379635,WA1017,0.903005,EE671,0.973977,MLH01,212.638641,NXP3320,0.039943,0,183
3688500140,10060,280,0,DHT22,43.869568,WA1017,0.850227,EE671,0.997508,MLH01,117.988838,NXP3320,0.010695,0,183
3688500141,10061,280,0,DHT22,43.855118,WA1017,0.901624,EE671,0.971807,MLH01,215.575256,NXP3320,0.045143,0,183
3688500142,10062,280,0,DHT22,48.149208,WA1017,0.89492,EE671,0.981071,MLH01,140.108704,NXP3320,0.010184,0,183
3688500143,10063,280,0,DHT22,54.586452,WA1017,0.702502,EE671,0.978014,MLH01,203.435852,NXP3320,0.035368,0,183
3688500144,10064,280,0,DHT22,45.551826,WA1017,0.89406,EE671,0.979343,MLH01,118.934998,NXP3320,0.010695,0,183
3688500145,10065,280,0,DHT22,44.868069,WA1017,0.897625,EE671,0.972973,MLH01,121.694336,NXP3320,0.010507,0,183
3688500146,10066,280,0,DHT22,47.248844,WA1017,0.885775,EE671,0.989753,MLH01,146.894272,NXP3320,0.010391,0,183
3688500147,10067,280,0,DHT22,45.557163,WA1017,0.707108,EE671,0.976876,MLH01,115.470932,NXP3320,0.009411,0,183
3688500148,10068,280,0,DHT22,67.897697,WA1017,0.900812,EE671,0.977311,MLH01,124.344894,NXP3320,0.028988,0,183
3688500149,10069,280,0,DHT22,47.47327,WA1017,0.908626,EE671,0.972727,MLH01,173.698624,NXP3320,0.04712,0,183
3688500150,10070,280,0,DHT22,45.420372,WA1017,0.868136,EE671,0.99361,MLH01,117.63765,NXP3320,0.010552,0,183
3688500151,10071,280,0,DHT22,47.025726,WA1017,0.883442,EE671,0.969503,MLH01,119.382812,NXP3320,0.00974,0,183
3688500152,10072,280,0,DHT22,47.338799,WA1017,0.917145,EE671,0.969874,MLH01,124.284286,NXP3320,0.007828,0,183
3688500153,10073,280,0,DHT22,45.132122,WA1017,0.888479,EE671,0.979811,MLH01,115.12149,NXP3320,0.01078,0,183
3688500154,10074,280,0,DHT22,51.070786,WA1017,0.898548,EE671,0.986661,MLH01,207.537048,NXP3320,0.009706,0,183
3688500155,10075,280,0,DHT22,46.734882,WA1017,0.9032,EE671,0.986475,MLH01,121.77578,NXP3320,0.010833,0,183
3688500156,10076,280,0,DHT22,44.98473,WA1017,0.905655,EE671,0.982258,MLH01,127.654449,NXP3320,0.011242,0,183
3688500157,10077,280,0,DHT22,67.97184,WA1017,0.923243,EE671,0.96277,MLH01,214.663925,NXP3320,0.040817,0,183
3688500158,10078,280,0,DHT22,46.472019,WA1017,0.884366,EE671,0.974031,MLH01,212.207916,NXP3320,0.009164,0,183
3688500159,10079,280,0,DHT22,48.063393,WA1017,0.88689,EE671,0.968336,MLH01,122.012466,NXP3320,0.009769,0,183
3688500160,10080,280,0,DHT22,49.368744,WA1017,0.861994,EE671,0.974532,MLH01,212.60141,NXP3320,0.010499,0,183
3688500161,10081,280,0,DHT22,47.897072,WA1017,0.721415,EE671,0.989376,MLH01,131.53244,NXP3320,0.010483,0,183
3688500162,10082,280,0,DHT22,76.715088,WA1017,0.899815,EE671,0.990413,MLH01,206.928513,NXP3320,0.040515,0,183
3688500163,10083,280,0,DHT22,43.408798,WA1017,0.895678,EE671,0.994907,MLH01,125.743034,NXP3320,0.032135,0,183
3688500164,10084,280,0,DHT22,44.854855,WA1017,0.898201,EE671,0.962865,MLH01,125.299095,NXP3320,0.010087,0,183
3688500165,10085,280,0,DHT22,52.276936,WA1017,0.720658,EE671,0.992886,MLH01,215.454178,NXP3320,0.010042,0,183
3688500166,10086,280,0,DHT22,69.556854,WA1017,0.894444,EE671,0.98463,MLH01,129.73967,NXP3320,0.036037,0,183
3688500167,10087,280,0,DHT22,43.996887,WA1017,0.893718,EE671,0.960894,MLH01,210.956482,NXP3320,0.009779,0,183
3688500168,10088,280,0,DHT22,45.625221,WA1017,0.898296,EE671,0.974497,MLH01,131.750275,NXP3320,0.04288,0,183
3688500169,10089,280,0,DHT22,43.752827,WA1017,0.717072,EE671,0.968761,MLH01,125.624146,NXP3320,0.009966,0,183
3688500170,10090,280,0,DHT22,44.607384,WA1017,0.918423,EE671,0.973049,MLH01,117.314468,NXP3320,0.011003,0,183
3688500171,10091,280,0,DHT22,50.18528,WA1017,0.71949,EE671,0.988027,MLH01,127.479576,NXP3320,0.010219,0,183
3688500172,10092,280,0,DHT22,51.623047,WA1017,0.907647,EE671,0.951281,MLH01,125.889076,NXP3320,0.010851,0,183
3688500173,10093,280,0,DHT22,43.154758,WA1017,0.896297,EE671,0.997164,MLH01,118.835663,NXP3320,0.009024,0,183
3688500174,10094,280,0,DHT22,46.040947,WA1017,0.893236,EE671,0.972048,MLH01,124.161011,NXP3320,0.011985,0,183
3688500175,10095,280,0,DHT22,45.025963,WA1017,0.782363,EE671,0.981733,MLH01,217.121826,NXP3320,0.011479,0,183
3688500176,10096,280,0,DHT22,45.342468,WA1017,0.898927,EE671,0.970012,MLH01,117.488739,NXP3320,0.009633,0,183
3688500177,10097,280,0,DHT22,47.118458,WA1017,0.906001,EE671,0.983384,MLH01,116.14666,NXP3320,0.010351,0,183
3688500178,10098,280,0,DHT22,47.372101,WA1017,0.723958,EE671,0.958724,MLH01,122.538223,NXP3320,0.040306,0,183
3688500179,10099,280,0,DHT22,76.686523,WA1017,0.900648,EE671,0.982281,MLH01,120.311462,NXP3320,0.034478,0,183
3688500180,10100,280,0,DHT22,44.663334,WA1017,0.903318,EE671,0.981448,MLH01,116.112816,NXP3320,0.041086,0,183
3688500181,10101,280,0,DHT22,66.927612,WA1017,0.706276,EE671,0.982555,MLH01,120.951614,NXP3320,0.036628,0,183
3688500182,10102,280,0,DHT22,52.087353,WA1017,0.703327,EE671,0.983466,MLH01,180.740936,NXP3320,0.010653,0,183
3688500183,10103,280,0,DHT22,55.929974,WA1017,0.902573,EE671,0.98064,MLH01,123.672272,NXP3320,0.033673,0,183
3688500184,10104,280,0,DHT22,45.223442,WA1017,0.890513,EE671,0.986855,MLH01,120.350174,NXP3320,0.010794,0,183
3688500185,10105,280,0,DHT22,50.76606,WA1017,0.913003,EE671,0.974827,MLH01,125.842171,NXP3320,0.036423,0,183
3688500186,10106,280,0,DHT22,64.227768,WA1017,0.897279,EE671,0.979258,MLH01,121.382072,NXP3320,0.008895,0,183
3688500187,10107,280,0,DHT22,47.755421,WA1017,0.895753,EE671,0.981145,MLH01,222.124863,NXP3320,0.04203,0,183
3688500188,10108,280,0,DHT22,45.434513,WA1017,0.893673,EE671,0.986066,MLH01,118.527039,NXP3320,0.031565,0,183
3688500189,10109,280,0,DHT22,45.224365,WA1017,0.78592,EE671,0.981292,MLH01,120.977783,NXP3320,0.030652,0,183
3688500190,10110,280,0,DHT22,45.559483,WA1017,0.888276,EE671,0.981435,MLH01,123.145523,NXP3320,0.010325,0,183
3688500191,10111,280,0,DHT22,44.70142,WA1017,0.708172,EE671,0.97772,MLH01,116.117981,NXP3320,0.007865,0,183
3688500192,10112,280,0,DHT22,43.614758,WA1017,0.714438,EE671,0.982992,MLH01,115.332962,NXP3320,0.010889,0,183
3688500193,10113,280,0,DHT22,46.771988,WA1017,0.889484,EE671,0.996055,MLH01,126.674942,NXP3320,0.010353,0,183
3688500194,10114,280,0,DHT22,52.50338,WA1017,0.908317,EE671,0.991873,MLH01,209.940308,NXP3320,0.011027,0,183
3688500195,10115,280,0,DHT22,44.508587,WA1017,0.908498,EE671,0.992859,MLH01,115.809608,NXP3320,0.010212,0,183
3688500196,10116,280,0,DHT22,46.377853,WA1017,0.895942,EE671,0.98232,MLH01,127.661453,NXP3320,0.01109,0,183
3688500197,10117,280,0,DHT22,46.147228,WA1017,0.912584,EE671,0.98065,MLH01,118.071922,NXP3320,0.010914,0,183
3688500198,10118,280,0,DHT22,44.631008,WA1017,0.875274,EE671,0.958136,MLH01,119.1875,NXP3320,0.010384,0,183
3688500199,10119,280,0,DHT22,51.425823,WA1017,0.733939,EE671,0.980537,MLH01,218.246155,NXP3320,0.00999,1,183
3688500200,10120,280,0,DHT22,44.718769,WA1017,0.894313,EE671,0.982282,MLH01,200.207764,NXP3320,0.032799,0,183
3688500201,10121,280,0,DHT22,44.425465,WA1017,0.723394,EE671,0.979782,MLH01,118.682144,NXP3320,0.037511,0,183
3688500202,10122,280,0,DHT22,72.00856,WA1017,0.90764,EE671,0.997329,MLH01,216.027954,NXP3320,0.042971,0,183
3688500203,10123,280,0,DHT22,44.651428,WA1017,0.917894,EE671,0.985768,MLH01,213.371994,NXP3320,0.042902,0,183
3688500204,10124,280,0,DHT22,57.932117,WA1017,0.910605,EE671,0.981996,MLH01,162.109818,NXP3320,0.039648,0,183
3688500205,10125,280,0,DHT22,43.062656,WA1017,0.90551,EE671,0.97558,MLH01,202.10083,NXP3320,0.032903,0,183
3688500206,10126,280,0,DHT22,45.496319,WA1017,0.700902,EE671,0.977261,MLH01,125.70945,NXP3320,0.033917,0,183
3688500207,10127,280,0,DHT22,50.264671,WA1017,0.913769,EE671,0.976595,MLH01,208.843948,NXP3320,0.038332,0,183
3688500208,10128,280,0,DHT22,63.890831,WA1017,0.708368,EE671,0.978365,MLH01,212.274475,NXP3320,0.033905,0,183
3688500209,10129,280,0,DHT22,72.823708,WA1017,0.900784,EE671,0.971989,MLH01,121.936806,NXP3320,0.035515,0,183
3688500210,10130,280,0,DHT22,43.553078,WA1017,0.851586,EE671,0.971072,MLH01,119.876465,NXP3320,0.010809,0,183
3688500211,10131,280,0,DHT22,47.480637,WA1017,0.706177,EE671,0.97033,MLH01,213.026199,NXP3320,0.010709,0,183
3688500212,10132,280,0,DHT22,64.52774,WA1017,0.905213,EE671,0.977325,MLH01,179.961365,NXP3320,0.038908,0,183
